"verified_type, twitter id, observation id",text,user_screen_name,st_y,st_x,location_full_name,location_country,created_at,Total Votes,Score
"(pos,641036448041467904,641036448041467904)","Possible green #aurora glow on the northern horizon. Phone pic. Outskirts of Lancaster, UK. http://t.co/2V1DGBxjcn",na_case,54.04083109,-2.831383925,"Lancaster, England",United Kingdom,2015-09-07 23:52:53+00,2,2
"(pos,641037817846571008,641037817846571008)",Sky above northern England like a gas hob! #Aurora from North Yorkshire now @VirtualAstro @EpicCosmos @TamithaSkov http://t.co/8L6RxWraHN,PaulKingstonNNP,52.15137896,-0.734047714,"England, ENG",United Kingdom,2015-09-07 23:58:20+00,2,2
"(pos,641041177140174848,641041177140174848)","Also seemed to have brief, intense, purple aurora glows across northern horizon. Didn't catch on phone. Maybe on main camera.",na_case,54.04085202,-2.829804781,"Lancaster, England",United Kingdom,2015-09-08 00:11:41+00,2,2
"(pos,641065976537186304,641065976537186304)",Green aurora very low on my northern horizon. L. Ontario shoreline is the place to be. Will post pic if it gets better.,btimerson,49.24435903,-84.51730328,"Ontario, 08",Canada,2015-09-08 01:50:13+00,2,2
"(pos,641072288843046917,641072288843046917)",Here's what I have for aurora right now. Lights of Newark are to right and bright. Aurora low and greenish. http://t.co/4Li26RfCQr,btimerson,40.71517234,-74.19490525,"Newark, NJ",United States,2015-09-08 02:15:18+00,2,2
"(pos,641074323537661952,641074323537661952)",Auroras clearly visible right now in southern Wisconsin even with clouds. #wiwx #aurora #northernlights,TomPurdyWI,44.49661243,-90.00652662,"Wisconsin, WI",United States,2015-09-08 02:23:23+00,2,2
"(pos,641078445997363200,641078445997363200)",Aurora in western South Dakota tonight. http://t.co/t7yk66BpKA,dakotalapse,44.49843635,-100.2824717,"South Dakota, SD",United States,2015-09-08 02:39:46+00,2,2
"(pos,641081596737638400,641081596737638400)","Just peeked - strong green #aurora north of 42 deg lat here in Michigan, about 20-30 deg hgh. Can see them even w/hazy, spotty cloud cover.",Femme_Mal,44.2354181,-85.52456298,"Michigan, MI",United States,2015-09-08 02:52:18+00,2,2
"(pos,641083719088914432,641083719088914432)",Spectacular #NorthernLights against a clear cloudless sky tonight in central Manitoba Canada.,anacreon100,60.09949956,-113.6676465,"Canada, 00",Canada,2015-09-08 03:00:44+00,2,2
"(pos,641084772198912000,641084772198912000)",I can't believe I'm watching the beautiful #Northernlights from my apartment window in #Winnipeg #mymanitoba,jennglow1978,49.86681511,-97.17647646,"Winnipeg, 03",Canada,2015-09-08 03:04:55+00,2,2
"(pos,641087326102228992,641087326102228992)",The Northern Lights are putting on a show for us in North Dakota! #auroraborealis,DaleJD,47.49925061,-100.018257,"North Dakota, ND",United States,2015-09-08 03:15:04+00,4,2
"(pos,641087690260262912,641087690260262912)",". @NorthLightAlert visible glow from Rochester, NY! #AuroraBorealis #NorthernLights http://t.co/eO30V8MuFa",Stalsomething,43.15171098,-77.63442764,"Rochester, NY",United States,2015-09-08 03:16:30+00,2,2
"(pos,641089067480825856,641089067480825856)",Beautiful #NorthernLights happening right now in #Manitoba! Go take a look!,Dreamscape_204,54.9925874,-97.00122323,"Manitoba, 03",Canada,2015-09-08 03:21:59+00,6,2
"(pos,641089293746860032,641089293746860032)","A few shots from tonights aurora in New Auburn, Wisconsin. More photos tomorrow.",JPhil43,45.18491772,-91.56285066,"New Auburn, WI",United States,2015-09-08 03:22:53+00,2,2
"(pos,641091286318096384,641091286318096384)",#auroraborealis #nothernlights wish I had my camera got a better shot with it. #manitoba @ The Forks https://t.co/sWmH0DgnFA,teslimatmoh,49.86575465,-97.14260157,"Winnipeg, Manitoba",Canada,2015-09-08 03:30:48+00,4,2
"(pos,641098493470224385,641098493470224385)",#Aurora from southern Manitoba. ..calmed down a bit now http://t.co/auH2NsMPzj,spark8021,54.98637125,-97.03137361,"Manitoba, 03",Canada,2015-09-08 03:59:26+00,2,2
"(pos,641107651342962692,641107651342962692)",#NorthernLights were spectacular in #Manitoba across the sky. Saw #aurora below the clouds http://t.co/fuLxZ6GaEH,elder_sheila,54.99685015,-97.00188154,"Manitoba, 03",Canada,2015-09-08 04:35:49+00,2,2
"(pos,641108419710062592,641108419710062592)","Not my photo, but this is happening over northern Scotland right now. Gorgeous! âù_ï¸è #aurora #happyplace http://t.co/UeJizMxHGd",keribo1,55.97841329,-4.022886807,"Scotland, SCT",United Kingdom,2015-09-08 04:38:53+00,2,2
"(pos,641111220121141248,641111220121141248)","Aurora, shot from my house in Winnipeg @ Richmond West, Winnipeg, Manitoba https://t.co/h3441C5LZN",sunyujun1993,49.76839004,-97.17119242,"Winnipeg, Manitoba",Canada,2015-09-08 04:50:00+00,2,2
"(pos,641116429555662848,641116429555662848)",Went out to cover pumpkins &amp; can see aurora in Calgary :) yee haw! My backyard smells like apple pie too.,ABBestphotos,51.04091772,-114.1001243,"Calgary, 01",Canada,2015-09-08 05:10:42+00,2,2
"(pos,641458576465117185,641458576465117185)",@TamithaSkov confirmed visual of #aurora here #Saskatchewan http://t.co/X9MStrBg3M,DJHardwired,50.64443334,-104.6393581,"Lumsden No. 189, Saskatchewan",Canada,2015-09-09 03:50:17+00,2,2
"(pos,641464411446579200,641464411446579200)",@DJHardwired it appears by naked eye I am seeing four ribbons of #aurora,DJHardwired,50.6737764,-104.591358,"Lumsden No. 189, Saskatchewan",Canada,2015-09-09 04:13:28+00,2,2
"(pos,641474916441722880,641474916441722880)",Amazing aurora in Manitoba right now...,debreuil,54.996527,-97.02486671,"Manitoba, 03",Canada,2015-09-09 04:55:12+00,2,2
"(pos,641482962505109505,641482962505109505)",Had to pull over to watch the amazing aurora borealis across the northern sky on the way home from work. Wow! #Minnesota,CharlesSPPD,46.24565916,-94.26363369,"Minnesota, MN",United States,2015-09-09 05:27:11+00,2,2
"(pos,641485355556864000,641485355556864000)",Clouds interfering but saw green #aurora low on northern horizon from western South Dakota #sdwx,ztresearch,44.48705848,-100.2517433,"South Dakota, SD",United States,2015-09-09 05:36:41+00,2,2
"(pos,641487584145747968,641487584145747968)",Wow #aurora #cellphonography #now 8sep2015 #Saskatchewan http://t.co/dJ4PdK0PCd,DJHardwired,50.66671428,-104.596721,"Lumsden No. 189, Saskatchewan",Canada,2015-09-09 05:45:32+00,2,2
"(pos,641491234847096832,641491234847096832)",Aurora is peaking in western Wisconsin. Getting the photos of my life right now. Stunned.,WiStrmChaser,44.4798705,-90.01660238,"Wisconsin, WI",United States,2015-09-09 06:00:03+00,2,2
"(pos,641491340262400004,641491340262400004)","@JimCantore The Aurora Borealis dancing in Minnesota. Wisconsin,  Michigan and even Iowa. From back of my camera. http://t.co/Lja2uO1QIr",DahlbergCarol,46.2468423,-94.26230782,"Minnesota, MN",United States,2015-09-09 06:00:28+00,2,2
"(pos,641492435277746176,641492435277746176)",Bright #aurora all along the northern horizon. #Seattle,arebee,47.58588946,-122.3543756,"Seattle, WA",United States,2015-09-09 06:04:49+00,2,2
"(pos,641495236401844224,641495236401844224)",Minnesota is seeing color!! #auroraborealis #northernlights #onlyinMN #Minnesota #summernightsâ€_ https://t.co/aeafmXDkhl,Mouser_72,45.43111061,-93.54508306,"Minnesota, USA",United States,2015-09-09 06:15:57+00,2,2
"(pos,641500027299299328,641500027299299328)",There's a gothic rainbow dancing in the sky tonight. The natural beauty of Canada is breathtaking! #auroraborealis http://t.co/07irAc9FYn,MistressHelly,60.08909907,-113.6562899,"Canada, 00",Canada,2015-09-09 06:34:59+00,2,2
"(pos,641533747074981888,641533747074981888)",About to head for bed then saw this #aurora west by ny south facing backyard. 240am 9SEP2015 #Saskatchewan http://t.co/XWxKGdWidu,DJHardwired,50.49666267,-104.6752941,"Regina, Saskatchewan",Canada,2015-09-09 08:48:59+00,2,2
"(pos,641710270944018433,641710270944018433)",So I can see the northern lights from my bedroom window......._ŸŒŒ #norway #northernlights #aurora @â€_ https://t.co/DAZIFBzcWh,carriebarnsley,63.41473956,10.37727713,"Trondheim, Norge",Norge,2015-09-09 20:30:25+00,2,2
"(pos,641710292683108354,641710292683108354)",Large aurora show right now north Norfolk coastline @KellingHeath @NorfolkStarwatc spread the word,chunder10,52.64930164,0.999920191,"Norfolk, ENG",United Kingdom,2015-09-09 20:30:30+00,2,2
"(pos,641710995392593920,641710995392593920)",@aurorawatchuk @Dr_Lucie @TamithaSkov just seen aurora from polly bay in nw Scotland.  Still a little sunlight so will wait a couple hrs.,TSB_AndyProctor,55.99036662,-4.005843588,"Scotland, SCT",United Kingdom,2015-09-09 20:33:18+00,4,2
"(pos,641727621940805633,641727621940805633)",Just been witnessing the amazing and #fascinating Aurora borealis. One of the reasons to love #Norway :-),astrbjor,61.98511636,9.993751981,"Kingdom of Norway, 00",Norway,2015-09-09 21:39:22+00,2,2
"(pos,642039580800237568,642039580800237568)",Lady Aurora dancing by the #ATC at Oslo Airport #OSL :) https://t.co/g2EunBhDF3,staalemeyer,60.17975166,11.0917474,"Oslo Airport, Gardermoen, 01",Norway,2015-09-10 18:18:59+00,2,2
"(pos,642058931699875840,642058931699875840)","Now northern lights - aurora borealis - in the sky of #Oulu , #Finland",jukaukor,65.20081819,25.92864711,"Oulu, 17",Finland,2015-09-10 19:35:52+00,2,2
"(pos,642192512858263552,642192512858263552)",Aurora over Georgian Bay from Craigleith Provincial Park. Getting stronger. @TamithaSkov @eljakeo30 @TheUmno http://t.co/lZuW8g51HL,wwxchaser,45.2321445,-80.76880301,"Georgian Bay, 08",Canada,2015-09-11 04:26:41+00,2,2
"(pos,642204436354367488,642204436354367488)","Bright #AuroraBorealis in western #Saskatchewan, #Canada! September 10, 11:10PM http://t.co/BwBulwpbl9",FlatlanderHank,60.1006506,-113.6509418,"Canada, 00",Canada,2015-09-11 05:14:03+00,2,2
"(pos,642205924401090560,642205924401090560)",Second band of aurora forming a little more north now,DJHardwired,50.50282807,-104.6895726,"Sherwood No. 159, Saskatchewan",Canada,2015-09-11 05:19:58+00,2,2
"(pos,642334931536908288,642334931536908288)","Morning Daybreakers! If you're up in #Anchorage, the Northern Lights are out! #auroraborealis",KTVA11Daybreak,61.20661638,-149.9313175,"Anchorage, AK",United States,2015-09-11 13:52:36+00,2,2
"(pos,642560841661984768,642560841661984768)",Faint aurora on the northern horizon so far in northern Wi.,TimHalbach,44.48241783,-90.0232979,"Wisconsin, WI",United States,2015-09-12 04:50:17+00,2,2
"(pos,642564227253829632,642564227253829632)",What a beautiful summer night here in #lloydminster with the  #NorthernLights display and warm temps #justbeautiful  #Canada #Saskatchewan,Harumylch,53.99512875,-106.0351454,"Saskatchewan, 11",Canada,2015-09-12 05:03:44+00,2,2
"(pos,643598193813532672,643598193813532672)",Clear skies Ontario and aurora is out and getting brighter. @TamithaSkov @eljakeo30 @ihigallery @KayBeWx @TheUmno http://t.co/RZF1PXFOWw,wwxchaser,49.23186874,-84.5186358,"Ontario, 08",Canada,2015-09-15 01:32:21+00,2,2
"(pos,643600533278879745,643600533278879745)",@charlavail I will forever bug you to come to upper Michigan because this is a common occurrence #northernlights http://t.co/U65C0eSk7H,Alexifresh,44.23543032,-85.51998497,"Michigan, MI",United States,2015-09-15 01:41:39+00,2,2
"(pos,645501271630200832,645501271630200832)",#Auroras visible from Anchorage! Taken 10 minutes ago just outside my apartment. @AuroraNotify #northernlights http://t.co/REGWR8WBsj,avdicristina,61.21460357,-149.9181552,"Anchorage, AK",United States,2015-09-20 07:34:30+00,2,2
"(pos,646171996233949184,646171996233949184)","The #auroraborealis is really cooking up here in #Alberta 

Bring on more solar storms! http://t.co/BX4g4JOlqP",Krommsan,52.27010068,-117.4936142,"Alberta, 01",Canada,2015-09-22 03:59:43+00,2,2
"(pos,646233009872486400,646233009872486400)",Just saw a nice aurora over Anchorage.,JoeVigil,61.20032319,-149.9105055,"Anchorage, AK",United States,2015-09-22 08:02:10+00,2,2
"(pos,646737438279401472,646737438279401472)","Autumn is here! 
A shot from our office in TromsÃ¸, Norway of the Aurora Borealis http://t.co/GfhT3fQeQ4",EasymeetingNet,69.62826764,18.92655498,"TromsÃ¸, 18",Norway,2015-09-23 17:26:35+00,2,2
"(pos,649714628105273344,649714628105273344)",Aurora Borealis right now over Scotland. http://t.co/Ec2eJcVYNl,IanJSmith01,55.98727299,-4.006250016,"Scotland, SCT",United Kingdom,2015-10-01 22:36:53+00,2,2
"(pos,649788686364725248,649788686364725248)",Crazy good aurora over Edmonton right now. #YEG #yegwx,etownbudsfan,53.53086881,-113.4895691,"Edmonton, 01",Canada,2015-10-02 03:31:09+00,2,2
"(pos,649813340202536960,649813340202536960)",The #aurora as seen at 11:95pm 1oct2015 just north of Regina on hwy 6 #Saskatchewan http://t.co/r8fsGN5naz,DJHardwired,50.72593628,-104.6427086,"Lumsden No. 189, Saskatchewan",Canada,2015-10-02 05:09:07+00,2,2
"(pos,650529785785901056,650529785785901056)",So much better view from northern Alberta!! West of #laclabiche #aurora #wx @dartanner @TamithaSkov http://t.co/JTLTEmUFbg,treetanner,52.25970874,-117.4963415,"Alberta, 01",Canada,2015-10-04 04:36:01+00,2,2
"(pos,650553343157268480,650553343157268480)",@AuroraMAX @csa_asc Aurora currently visible from Vernon BC,scottywilcox13,50.26808481,-119.3009168,"Super 8 Vernon Bc Cn, 02",Canada,2015-10-04 06:09:38+00,2,2
"(pos,650554427556802560,650554427556802560)",How can a person hate the cold when you get a light show on your way home? #northernlightsâ€_ https://t.co/JS1MlKo232,ZefThrone,53.52802965,-113.4228632,"Edmonton, Alberta",Canada,2015-10-04 06:13:56+00,2,2
"(pos,651617859085332480,651617859085332480)",@TamithaSkov active #aurora now as seen from #Regina at 10:36pm Cst 6oct2915 http://t.co/Xqk44e3MhF,DJHardwired,50.52542989,-104.6382462,"Sherwood No. 159, Saskatchewan",Canada,2015-10-07 04:39:38+00,2,2
"(pos,651619395723227137,651619395723227137)","Super bright aurora arc out in New Auburn, Wi right now.",WiStrmChaser,45.19550414,-91.5799794,"New Auburn, WI",United States,2015-10-07 04:45:45+00,2,2
"(pos,651622365206441985,651622365206441985)",The skies are dancing tonight in northern Ontario #NorthernLights,TruckerJosh456,49.22721289,-84.5108498,"Ontario, 08",Canada,2015-10-07 04:57:33+00,2,2
"(pos,651623134169174016,651623134169174016)",@TamithaSkov active #aurora as seen nearly 11pm CST 6OCT2015 #Saskatchewan http://t.co/oK3XPvbccw,DJHardwired,50.616115,-104.5780097,"Lumsden No. 189, Saskatchewan",Canada,2015-10-07 05:00:36+00,2,2
"(pos,651813682264018944,651813682264018944)","#Northernlights over southern #Finland. Get out there and watch, people! #auroraborealis",RobiBrooks,63.99459701,25.97110371,"Republic of Finland, 00",Finland,2015-10-07 17:37:46+00,2,2
"(pos,651821654310559746,651821654310559746)",We are having #NorthernLights here in Finland. SOUTHERN Finland! #beautiful,iiVerzii,63.99070718,25.99395178,"Republic of Finland, 00",Finland,2015-10-07 18:09:27+00,2,2
"(pos,651825303757586432,651825303757586432)",Right now #northernlights #amazing #norwaynature #norway @ Stavset https://t.co/cS3VRXud1X,mdoleire,63.38461987,10.28876975,"Trondheim, Norge",Norge,2015-10-07 18:23:57+00,2,2
"(pos,651828655136575493,651828655136575493)",Beautiful #NorthernLights across the sky in western Finland. So so beautiful.,ziggsy,63.98810726,25.99541196,"Republic of Finland, 00",Finland,2015-10-07 18:37:16+00,2,2
"(pos,651831848256053248,651831848256053248)","Very strong aurora borealis in Turku, Finland. Love it, it's so beautiful!",gemeechu,60.52530236,22.33018695,"Turku, 02",Finland,2015-10-07 18:49:57+00,2,2
"(pos,651832206751584257,651832206751584257)","#northernlights above our house RIGHT NOW! #norsken #Sverige #skÃ¥ne #billinge @ Billinge, Sweden https://t.co/deUgQuRQRb",Steefsel,55.9650629,13.34420858,"EslÃ¶v, Sverige",Sverige,2015-10-07 18:51:23+00,2,2
"(pos,651832366273572864,651832366273572864)",Pretty nice #NorthernLights in Southern #Finland. #Vihti #auroraborealis #nature http://t.co/b2LMIpph6e,Esa_Kukkasniemi,60.83255621,25.99114168,"Southern Finland Province, 13",Finland,2015-10-07 18:52:01+00,2,2
"(pos,651835009284730880,651835009284730880)",Beautiful #northernlights in #oulu city centre tonight #auroraborealis @ Oulu Meritulli https://t.co/Ht9PZES8fk,HannaManna,64.98495252,25.43240628,"Oulu, Suomi",Suomi,2015-10-07 19:02:31+00,2,2
"(pos,651835511632437253,651835511632437253)",Just now in Finland #justnow #present #aurora #dancingsky #nature #instanow #finland http://t.co/BTaZNdUU88 http://t.co/HAPrH66lZs,roxitus,63.9976444,25.95536944,"Republic of Finland, 00",Finland,2015-10-07 19:04:31+00,2,2
"(pos,651836451580084224,651836451580084224)","We're having a pretty badass aurora-show here in Finland at the moment, you can even see them downâ€_ https://t.co/7NKBUf9KLM",liveve308,63.99820806,25.98517601,"Republic of Finland, 00",Finland,2015-10-07 19:08:15+00,2,2
"(pos,651837248766365697,651837248766365697)",Amazing #NorthernLights here in #Finland! _Ÿ‡«_Ÿ‡® http://t.co/4mjuBfL48I,Nonannna,63.98019635,25.95547392,"Republic of Finland, 00",Finland,2015-10-07 19:11:25+00,2,2
"(pos,651837296614993920,651837296614993920)","Teeny hint through cloud here, but reports coming in from Wales - if you've got clear skies anywhere in Scotland get out aurora hunting!",_TheGeoff,55.99747084,-4.022433313,"Scotland, SCT",United Kingdom,2015-10-07 19:11:36+00,2,2
"(pos,651837331809419264,651837331809419264)",You can imagine how amazing they were irl if even my crappy phone camera can capture them #northernlights #Finland âù„_Ÿ’™ http://t.co/ZdGS4C9nmo,hastala_VIS_ta,63.98413276,25.99040187,"Republic of Finland, 00",Finland,2015-10-07 19:11:45+00,2,2
"(pos,651837362633371648,651837362633371648)",I just saw northern lights!! _Ÿ˜__Ÿ˜çâù_ #northernlights #finland,venlakilpela,62.24081245,25.66486355,"JyvÃ_skylÃ_, Suomi",Suomi,2015-10-07 19:11:52+00,2,2
"(pos,651838845701476352,651838845701476352)","Smoke on the pipe? No, only #auroraborealis in #Rovaniemi city #Finland #Lapland #revontulet http://t.co/ftYGFOVcek",Artsi69,66.59681003,25.94680633,"Rovaniemi, 19",Finland,2015-10-07 19:17:46+00,2,2
"(pos,651838910096650244,651838910096650244)",#revontulet #auroraborealis currently on the sky in #Tampere area #finland. http://t.co/u2s1BT9bQ4,t_riikonen,61.69344206,23.66926111,"Pirkanmaa, 06",Finland,2015-10-07 19:18:01+00,2,2
"(pos,651840273039929344,651840273039929344)",Not an every day sight in South Finland! #Auroras #northernlights #Kerava #Finland #revontuli #revontulet @OurFinland http://t.co/dwGfzWmDef,aliquisnj,63.98716842,25.97085857,"Republic of Finland, 00",Finland,2015-10-07 19:23:26+00,2,2
"(pos,651842325501640705,651842325501640705)",Aurora Borealis is above #Helsinki right at this moment! Direction: South/South-West.,justgamburg,60.15992806,24.9130423,"Helsinki, 01",Finland,2015-10-07 19:31:35+00,2,2
"(pos,651842927061258240,651842927061258240)",Fantastic #aurora #borealis in #Ilomantsi! I could watch them dancing all night long! #lovingit #revontulet http://t.co/X5vJvk7fix,rytkosenpetri,62.8678961,30.46895548,"Ilomantsi, Suomi",Suomi,2015-10-07 19:33:59+00,2,2
"(pos,651849991288397824,651849991288397824)",Holy wow! Aurora kicking off tonight above Northern Ireland!,shanemuk,54.49210332,-6.531093376,"Northern Ireland, NIR",United Kingdom,2015-10-07 20:02:03+00,2,2
"(pos,651852629492920320,651852629492920320)",#aurora #NorthernLights Aurora storm as be seen in north west Scotland this evening http://t.co/OzVDDEPGic,marie_in_skye,55.99887727,-4.030941277,"Scotland, SCT",United Kingdom,2015-10-07 20:12:32+00,2,2
"(pos,651853805835956224,651853805835956224)",Tremendous aurora visible from central Scotland @AngryTheInch @VirtualAstro @TamithaSkov http://t.co/o5QlGIog6i,garethpaxton,55.98163787,-4.030347158,"Scotland, SCT",United Kingdom,2015-10-07 20:17:12+00,2,2
"(pos,651854087349272576,651854087349272576)",Can't quite believe it; but seeing Aurora over Windermere tonight #lovegreatbritain #LakeDistrict http://t.co/DvZRaZjgcg,richjjones,54.36651992,-2.943133664,"Windermere, ENG",United Kingdom,2015-10-07 20:18:19+00,2,2
"(pos,651855223007354880,651855223007354880)","While everyone is watching the Great British Bake off final, this is what is happening outside! #gbbo #northernlights #auroraborealis",EdenValleyPhoto,54.75402111,-2.732488071,"United Kingdom of Great Britain and Northern Ireland, 00",United Kingdom,2015-10-07 20:22:50+00,2,2
"(pos,651856426307072000,651856426307072000)",#NorthernLights on top of us in Stockholm. Magnificent.,yelizaa,59.49471752,17.98027788,"Stockholm, 26",Sweden,2015-10-07 20:27:37+00,2,2
"(pos,651857487335956480,651857487335956480)",Look north now. #aurora is kicking off big time here on west coast of Scotland,KnoydartJim,55.98429846,-4.029452657,"Scotland, SCT",United Kingdom,2015-10-07 20:31:50+00,2,2
"(pos,651857494155862017,651857494155862017)","Northern Lights are over the Campsie Fells, Scotland just now. #northernlights",LimitedIflies,55.98655491,-4.028786694,"Scotland, SCT",United Kingdom,2015-10-07 20:31:52+00,2,2
"(pos,651858317170593792,651858317170593792)",Cracking view of the #aurora just past Balbeggie #Perth #Scotland,ScottBismarck,55.98158912,-4.018420667,"Scotland, SCT",United Kingdom,2015-10-07 20:35:08+00,2,2
"(pos,651858337705893889,651858337705893889)",Amazing #auroraborealis above the #clyde tonight. Well I'll be damned _Ÿ˜Å #purexheesin,AileenHenry,55.94054809,-4.851437578,"Greenock, Scotland",United Kingdom,2015-10-07 20:35:13+00,2,2
"(pos,651858488327585792,651858488327585792)","Spectacular #aurora visible now in North Ayrshire. Get out, get darkness, look North. Great around Dalry. 
@VirtualAstro",GregorJClark,55.6919277,-4.747189716,"North Ayrshire, SCT",United Kingdom,2015-10-07 20:35:49+00,2,2
"(pos,651860503699005442,651860503699005442)",Sighted beautiful #auroraborealis over Stockholm tonight.,SthlmPolicyLab,59.4941417,17.99242675,"Stockholm, 26",Sweden,2015-10-07 20:43:49+00,2,2
"(pos,651861228940357636,651861228940357636)",#NorthernLights visible in #Stockholm this evening!,TFTHB,59.49466307,17.99850296,"Stockholm, 26",Sweden,2015-10-07 20:46:42+00,2,2
"(pos,651861411799400452,651861411799400452)",Sat watching the #aurora in my dressing gown and flip flops near Penrith! Fabulous sight _Ÿ˜_,taletrailswalks,54.66377727,-2.758399919,"Penrith, ENG",United Kingdom,2015-10-07 20:47:26+00,2,2
"(pos,651861907528269824,651861907528269824)","Enjoy this crappy quality pic of #northernlights at south finland, in the middle of a city! I canâ€_ https://t.co/AwLavzAXa7",iiahfornow,60.27955109,24.83944705,"Vantaa, Suomi",Suomi,2015-10-07 20:49:24+00,2,2
"(pos,651873526748737536,651873526748737536)","There's a faint glow to the north -aurora, but there's also a fantastic view of the Milky Way where cloud has cleared! Dark skies in Cymru!",CorieltauviArt,52.49061954,-3.507922145,"Wales, WLS",United Kingdom,2015-10-07 21:35:34+00,2,2
"(pos,651906699549376512,651906699549376512)",It's on! Aurora in Southern Maine. @CharlieWGME @TamithaSkov @ericfisher,robwright11,43.47713682,-70.49372733,"Southern Maine Medical Center, ME",United States,2015-10-07 23:47:23+00,2,2
"(pos,651923105959530496,651923105959530496)",#NorthernLights  happening now in southern Nova Scotia http://t.co/GYHV1IWybh,AL_in_NS,44.98592394,-63.03474094,"Nova Scotia, 07",Canada,2015-10-08 00:52:35+00,2,2
"(pos,651930052725186561,651930052725186561)",Faint #aurora here in my light polluted back garden in North  Yorkshire.,jonimac25,54.14784781,-1.503727234,"North Yorkshire, ENG",United Kingdom,2015-10-08 01:20:11+00,2,2
"(pos,651932500768522240,651932500768522240)","At Dalvay Beach, #PEI National Park, doing nightlapse photos of the Aurora Borealis with the GoPro",vy2hf,46.39412745,-63.06905728,"Dalvay Beach, 09",Canada,2015-10-08 01:29:55+00,2,2
"(pos,651936920289865728,651936920289865728)",Callanish #IsleofLewis 2am. Making myself go to bed. Fab #aurora night @STVNews @aurorawatchuk @StormHour #Scotland http://t.co/yWF3my18vp,CallanishDD,55.98424252,-4.018601923,"Scotland, SCT",United Kingdom,2015-10-08 01:47:28+00,2,2
"(pos,651941774592610304,651941774592610304)","Not my greatest night sky photo, but this is an aurora over Chicago this evening; note the slight green and red. http://t.co/1hJgtNOvhV",astronomydave,41.83507679,-87.66072077,"Chicago, IL",United States,2015-10-08 02:06:46+00,2,2
"(pos,651954231864360960,651954231864360960)",I'm surprised how long this is lasting! Pillars visible to eye. Aurora looks great on camera. Conestogo Lake Ontario @AuroraMAX @wwxchaser,LauraDuchesne,43.69444718,-80.74104566,"Conestogo Lake, 08",Canada,2015-10-08 02:56:16+00,2,2
"(pos,651964728286187521,651964728286187521)",Aurora reflection. Shot over Brevoort Lake about an hour or so ago. #northenlights #auroraborealisâ€_ https://t.co/6JyOn7fixh,Bryan_Mitchell,45.98357693,-84.94344911,"Brevoort Lake, MI",United States,2015-10-08 03:37:58+00,2,2
"(pos,651985902021931008,651985902021931008)","Cooking dinner in our cabin w/my Julius, my dog, my 2 younger bros, &amp; the #NorthernLights dancing #Content #Alaska #LifeIsBeautiful2015",Daniellaaaaa,64.89482144,-147.3866494,"Alaska, USA",United States,2015-10-08 05:02:07+00,2,2
"(pos,651987448730361856,651987448730361856)",Aurora is dancing in the northern sky Ontario. Getting brighter as well.,wwxchaser,49.23716118,-84.50585221,"Ontario, 08",Canada,2015-10-08 05:08:15+00,2,2
"(pos,652255210262425600,652255210262425600)","That black blob is me watching dreams come true. #northernlights @ Molde, Norway https://t.co/rx0eCkwRCT",corimaass,62.72634674,7.134120002,"Molde, Norge",Norge,2015-10-08 22:52:15+00,2,2
"(pos,652261115418820608,652261115418820608)","Bedazzled by the northern lights. 
It has been three intense evenings with the aurora. 

Go to myâ€_ https://t.co/3eKBvgVnWQ",MarenNinni,67.65184353,12.61234067,"VÃ_rÃ¸y, Norge",Norge,2015-10-08 23:15:42+00,2,2
"(pos,652364114530988032,652364114530988032)",Tonight: First time seeing and photographing the #northernlights. Absolutely amazing. #auroraborealis #Wyoming http://t.co/0VslGai77a,ALocklearPhoto,42.98392902,-107.5168572,"Wyoming, WY",United States,2015-10-09 06:04:59+00,2,2
"(pos,654133062364561408,654133062364561408)",@TamithaSkov distant faint aurora now more than 30 degrees high seen in #Saskatchewan at 9:10pm 13OCT2015. NE. http://t.co/rTyiFopl6g,DJHardwired,50.74269314,-104.6058616,"Lumsden No. 189, Saskatchewan",Canada,2015-10-14 03:14:09+00,2,2
"(pos,654135086967730176,654135086967730176)",The #aurora seen north east while in #Saskatchewan shot with my #Lumina #cellphonography 9:18pm 13Oct2015 http://t.co/brrllXunNO,DJHardwired,50.73320299,-104.6280935,"Lumsden No. 189, Saskatchewan",Canada,2015-10-14 03:22:12+00,2,2
"(pos,654170368031092736,654170368031092736)",The aurora has advanced south a bit. Here is a 30sec exposure. It's actually dim. 3min ago 13OCT2015 http://t.co/LsPTg6RjmX,DJHardwired,50.74907911,-104.6053938,"Lumsden No. 189, Saskatchewan",Canada,2015-10-14 05:42:24+00,2,2
"(pos,654856515799506944,654856515799506944)",She's out in northern Manitoba #aurora #auroraborealis http://t.co/SPfTHJtOTR,khutch3769,54.99559977,-97.0412515,"Manitoba, 03",Canada,2015-10-16 03:08:54+00,2,2
"(pos,655669647782469632,655669647782469632)",Second ribbon of #aurora has moved in from north merging with main band now. Intensifying. 3am CST 18oct2015 #Regina http://t.co/BnYwMF2oDc,DJHardwired,50.51340468,-104.6910053,"Sherwood No. 159, Saskatchewan",Canada,2015-10-18 09:00:00+00,2,2
"(pos,655674672210509824,655674672210509824)",String of light #aurora at Regina at 3:15am CST 18oct2015 http://t.co/3yIwzYbAkM,DJHardwired,50.50358942,-104.685783,"Sherwood No. 159, Saskatchewan",Canada,2015-10-18 09:19:58+00,2,2
